Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Cargo Type Code,Cargo Aircraft Type,Cargo Weight LBS,Cargo Metric TONS
202008,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Mail,Passenger,324,0.147
202008,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Cargo,Passenger,200225,90.822
202008,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Express,Passenger,1809,0.821
202008,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Mail,Passenger,35267,15.997
202008,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Cargo,Passenger,587876,266.661
202008,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Mail,Passenger,21088,9.566
202008,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Cargo,Passenger,361890,164.153
202008,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Cargo,Passenger,84169,38.179
202008,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Mail,Passenger,426836,193.613
202008,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Cargo,Passenger,89606,40.645
202008,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Mail,Passenger,377214,171.104
202008,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Cargo,Freighter,459224,208.304
202008,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Cargo,Passenger,317852,144.178
202008,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Mail,Freighter,4162,1.888
202008,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Mail,Passenger,105121,47.683
202008,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Cargo,Freighter,1667956,756.585
202008,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Cargo,Passenger,227708,103.288
202008,"Atlas Air, Inc",5Y,"Atlas Air, Inc",5Y,Domestic,US,Deplaned,Cargo,Freighter,943405,427.929
202008,"Atlas Air, Inc",5Y,"Atlas Air, Inc",5Y,Domestic,US,Enplaned,Cargo,Freighter,119316,54.122
202008,"Atlas Air, Inc",5Y,"Atlas Air, Inc",5Y,International,Asia,Enplaned,Cargo,Freighter,1582911,718.008
202008,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Cargo,Passenger,1168598,530.076
202008,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Mail,Passenger,84104,38.15
202008,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Cargo,Passenger,114486,51.931
202008,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Mail,Passenger,489771,222.16
202008,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Cargo,Passenger,518085,235.003
202008,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Mail,Passenger,28563,12.956
202008,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Cargo,Passenger,487523,221.14
202008,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Mail,Passenger,15703,7.123
202008,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Cargo,Freighter,1246893,565.591
202008,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Cargo,Passenger,1079028,489.447
202008,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Mail,Freighter,327987,148.775
202008,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Mail,Passenger,216643,98.269
202008,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Cargo,Freighter,1557410,706.441
202008,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Cargo,Passenger,1498139,679.556
202008,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Mail,Freighter,18457,8.372
202008,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Mail,Passenger,36678,16.637
202008,China Eastern,MU,China Eastern,MU,International,Asia,Deplaned,Cargo,Passenger,69882,31.698
202008,China Eastern,MU,China Eastern,MU,International,Asia,Enplaned,Cargo,Passenger,100092,45.402
202008,China Southern,CZ,China Southern,CZ,International,Asia,Enplaned,Cargo,Passenger,3474,1.576
202008,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Cargo,Passenger,301705,136.853
202008,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Mail,Passenger,540765,245.291
202008,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Cargo,Passenger,168074,76.238
202008,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Mail,Passenger,718316,325.828
202008,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Cargo,Passenger,1905373,864.277
202008,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Express,Passenger,2535,1.15
202008,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Mail,Passenger,207643,94.187
202008,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Cargo,Passenger,1790926,812.364
202008,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Express,Passenger,11363,5.154
202008,Federal Express,FX,Federal Express,FX,Domestic,US,Deplaned,Cargo,Freighter,2800274,1270.204
202008,Federal Express,FX,Federal Express,FX,Domestic,US,Enplaned,Cargo,Freighter,2386087,1082.329
202008,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Cargo,Passenger,221403,100.428
202008,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Cargo,Passenger,771096,349.769
202008,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Cargo,Passenger,7531,3.416
202008,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Express,Passenger,5374,2.438
202008,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Cargo,Passenger,10897,4.943
202008,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Express,Passenger,2234,1.013
202008,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Mail,Passenger,5855,2.656
202008,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Cargo,Passenger,1117582,506.935
202008,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Mail,Passenger,94079,42.674
202008,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Cargo,Passenger,793899,360.113
202008,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Mail,Passenger,156670,71.066
202008,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Cargo,Passenger,444641,201.689
202008,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Mail,Passenger,17754,8.053
202008,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Cargo,Passenger,225021,102.07
202008,Kalitta Air,K4,Kalitta Air,K4,Domestic,US,Deplaned,Cargo,Freighter,4127881,1872.407
202008,Kalitta Air,K4,Kalitta Air,K4,Domestic,US,Enplaned,Cargo,Freighter,2313522,1049.414
202008,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Cargo,Freighter,1202701,545.545
202008,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Cargo,Passenger,291251,132.111
202008,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Express,Passenger,53899,24.449
202008,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Mail,Freighter,23850,10.818
202008,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Mail,Passenger,102030,46.281
202008,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Cargo,Freighter,1419190,643.745
202008,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Cargo,Passenger,198425,90.006
202008,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Cargo,Passenger,538432,244.233
202008,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Mail,Passenger,40728,18.474
202008,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Cargo,Passenger,451354,204.734
202008,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Deplaned,Cargo,Freighter,160644,72.868
202008,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Enplaned,Cargo,Freighter,520843,236.254
202008,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Enplaned,Mail,Freighter,11819,5.361
202008,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Cargo,Passenger,223914,101.567
202008,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Cargo,Passenger,42750,19.391
202008,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Deplaned,Cargo,Passenger,176126,79.891
202008,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Deplaned,Express,Passenger,1797,0.815
202008,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Deplaned,Mail,Passenger,10311,4.677
202008,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Enplaned,Cargo,Passenger,82216,37.293
202008,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Enplaned,Express,Passenger,839,0.381
202008,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Enplaned,Mail,Passenger,9643,4.374
202008,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Deplaned,Cargo,Passenger,20760,9.417
202008,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Deplaned,Express,Passenger,2366,1.073
202008,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Deplaned,Mail,Passenger,98,0.044
202008,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Enplaned,Cargo,Passenger,44531,20.199
202008,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Enplaned,Express,Passenger,2127,0.965
202008,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Cargo,Passenger,318386,144.42
202008,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Cargo,Passenger,243193,110.312
202008,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Cargo,Passenger,8622,3.911
202008,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Mail,Passenger,8723,3.957
202008,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Cargo,Passenger,4811,2.182
202008,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Mail,Passenger,9394,4.261
202008,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Deplaned,Cargo,Passenger,280635,127.296
202008,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Enplaned,Cargo,Passenger,260128,117.994
202008,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Cargo,Passenger,2452075,1112.261
202008,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Express,Passenger,38530,17.477
202008,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Mail,Passenger,530573,240.668
202008,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Cargo,Passenger,4904918,2224.871
202008,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Express,Passenger,55640,25.238
202008,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Mail,Passenger,765835,347.383
202008,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Cargo,Passenger,2950045,1338.14
202008,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Express,Passenger,241,0.109
202008,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Mail,Passenger,119245,54.09
202008,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Cargo,Passenger,1042773,473.002
202008,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Express,Passenger,6814,3.091
202008,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Mail,Passenger,107407,48.72
202008,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Deplaned,Cargo,Passenger,3823695,1734.428
202008,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Deplaned,Express,Passenger,56,0.025
202008,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Deplaned,Mail,Passenger,244861,111.069
202008,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Cargo,Passenger,2578606,1169.656
202008,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Express,Passenger,4671,2.119
202008,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Mail,Passenger,228847,103.805
202008,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Cargo,Passenger,4751,2.155
202008,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Express,Passenger,33,0.015
202008,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Mail,Passenger,44495,20.183
202008,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Cargo,Passenger,1629421,739.105
202008,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Express,Passenger,815,0.37
202008,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Mail,Passenger,108096,49.032
202008,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Cargo,Passenger,1120495,508.257
202008,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Express,Passenger,1026,0.465
202008,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Mail,Passenger,155020,70.317
202008,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Cargo,Passenger,164,0.074
202008,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Express,Passenger,22,0.01
202008,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Mail,Passenger,11172,5.068
202008,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Cargo,Passenger,2919,1.324
202008,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Mail,Passenger,15022,6.814
202008,United Airlines,UA,United Airlines,UA,International,Middle East,Deplaned,Cargo,Passenger,360990,163.745
202008,United Airlines,UA,United Airlines,UA,International,Middle East,Deplaned,Express,Passenger,3261,1.479
202008,United Airlines,UA,United Airlines,UA,International,Middle East,Deplaned,Mail,Passenger,15483,7.023
202008,United Airlines,UA,United Airlines,UA,International,Middle East,Enplaned,Cargo,Passenger,255517,115.903
202008,United Airlines,UA,United Airlines,UA,International,Middle East,Enplaned,Express,Passenger,1695,0.769
202008,United Airlines,UA,United Airlines,UA,International,Middle East,Enplaned,Mail,Passenger,8117,3.682
202009,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Cargo,Passenger,3313,1.503
202009,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Express,Passenger,5079,2.304
202009,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Cargo,Passenger,16786,7.614
202009,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Express,Passenger,6836,3.101
202009,Air France,AF,Air France,AF,International,Europe,Deplaned,Cargo,Passenger,587833,266.641
202009,Air France,AF,Air France,AF,International,Europe,Deplaned,Mail,Passenger,32356,14.677
202009,Air France,AF,Air France,AF,International,Europe,Enplaned,Cargo,Passenger,250349,113.558
202009,Air India Limited,AI,Air India Limited,AI,International,Asia,Deplaned,Cargo,Passenger,104574,47.435
202009,Air India Limited,AI,Air India Limited,AI,International,Asia,Deplaned,Express,Passenger,9552,4.333
202009,Air India Limited,AI,Air India Limited,AI,International,Asia,Enplaned,Cargo,Passenger,41657,18.896
202009,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Cargo,Passenger,211504,95.938
202009,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Cargo,Passenger,237223,107.604
202009,"Air Transport International, Inc.",8C,"Air Transport International, Inc.",8C,Domestic,US,Deplaned,Cargo,Freighter,5928619,2689.222
202009,"Air Transport International, Inc.",8C,"Air Transport International, Inc.",8C,Domestic,US,Enplaned,Cargo,Freighter,5963928,2705.238
202009,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Cargo,Passenger,178118,80.794
202009,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Express,Passenger,1550,0.703
202009,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Mail,Passenger,848,0.385
202009,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Cargo,Passenger,237911,107.916
202009,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Express,Passenger,1854,0.841
202009,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Mail,Passenger,103561,46.975
202009,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Cargo,Passenger,22856,10.367
202009,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Cargo,Passenger,362,0.164
202009,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Cargo,Passenger,760904,345.146
202009,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Mail,Passenger,15626,7.088
202009,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Cargo,Passenger,372337,168.892
202009,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Cargo,Passenger,105341,47.783
202009,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Mail,Passenger,427781,194.041
202009,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Cargo,Passenger,87808,39.83
202009,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Mail,Passenger,411799,186.792
202009,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Cargo,Freighter,461398,209.29
202009,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Cargo,Passenger,279289,126.685
202009,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Mail,Freighter,35639,16.166
202009,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Mail,Passenger,119729,54.309
202009,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Cargo,Freighter,1316849,597.323
202009,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Cargo,Passenger,150843,68.422
202009,"Atlas Air, Inc",5Y,"Atlas Air, Inc",5Y,Domestic,US,Deplaned,Cargo,Freighter,2041161,925.871
202009,"Atlas Air, Inc",5Y,"Atlas Air, Inc",5Y,Domestic,US,Enplaned,Cargo,Freighter,24244,10.997
202009,"Atlas Air, Inc",5Y,"Atlas Air, Inc",5Y,International,Asia,Enplaned,Cargo,Freighter,2672855,1212.407
202009,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Cargo,Passenger,1340964,608.261
202009,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Mail,Passenger,79196,35.923
202009,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Cargo,Passenger,639780,290.204
202009,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Mail,Passenger,78122,35.436
202009,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Cargo,Passenger,615618,279.244
202009,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Mail,Passenger,30906,14.019
202009,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Cargo,Passenger,471017,213.653
202009,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Mail,Passenger,20589,9.339
202009,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Cargo,Freighter,1268319,575.309
202009,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Cargo,Passenger,936318,424.714
202009,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Mail,Freighter,283102,128.415
202009,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Mail,Passenger,182290,82.687
202009,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Cargo,Freighter,1414489,641.612
202009,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Cargo,Passenger,1106870,502.076
202009,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Mail,Freighter,17077,7.746
202009,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Mail,Passenger,40227,18.247
202009,China Southern,CZ,China Southern,CZ,International,Asia,Deplaned,Cargo,Passenger,1135,0.515
202009,China Southern,CZ,China Southern,CZ,International,Asia,Enplaned,Cargo,Passenger,24923,11.305
202009,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Cargo,Passenger,314359,142.593
202009,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Mail,Passenger,511882,232.19
202009,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Cargo,Passenger,145973,66.213
202009,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Mail,Passenger,738358,334.919
202009,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Cargo,Passenger,1922385,871.994
202009,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Express,Passenger,4691,2.128
202009,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Mail,Passenger,253566,115.018
202009,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Cargo,Passenger,1675406,759.964
202009,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Express,Passenger,8955,4.062
202009,Federal Express,FX,Federal Express,FX,Domestic,US,Deplaned,Cargo,Freighter,2849325,1292.454
202009,Federal Express,FX,Federal Express,FX,Domestic,US,Enplaned,Cargo,Freighter,2528930,1147.123
202009,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Cargo,Passenger,274538,124.53
202009,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Cargo,Passenger,803716,364.566
202009,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Cargo,Passenger,6982,3.167
202009,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Express,Passenger,7466,3.387
202009,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Cargo,Passenger,6375,2.892
202009,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Express,Passenger,900,0.408
202009,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Mail,Passenger,5092,2.31
202009,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Cargo,Passenger,948796,430.374
202009,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Mail,Passenger,104772,47.525
202009,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Cargo,Passenger,755703,342.787
202009,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Mail,Passenger,116444,52.819
202009,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Cargo,Passenger,406759,184.506
202009,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Mail,Passenger,32172,14.593
202009,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Cargo,Passenger,180792,82.007
202009,Kalitta Air,K4,Kalitta Air,K4,Domestic,US,Deplaned,Cargo,Freighter,3958890,1795.753
202009,Kalitta Air,K4,Kalitta Air,K4,Domestic,US,Enplaned,Cargo,Freighter,2398269,1087.855
202009,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Cargo,Freighter,1097480,497.817
202009,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Cargo,Passenger,367956,166.905
202009,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Express,Passenger,45543,20.658
202009,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Mail,Freighter,6316,2.865
202009,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Mail,Passenger,50460,22.889
202009,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Cargo,Freighter,1324939,600.992
202009,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Cargo,Passenger,107916,48.951
202009,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Cargo,Passenger,245361,111.296
202009,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Mail,Passenger,10717,4.861
202009,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Cargo,Passenger,257394,116.754
202009,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Deplaned,Cargo,Freighter,193057,87.571
202009,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Enplaned,Cargo,Freighter,705472,320.002
202009,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Enplaned,Mail,Freighter,15291,6.936
202009,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Cargo,Passenger,361480,163.967
202009,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Cargo,Passenger,47368,21.486
202009,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Deplaned,Cargo,Passenger,97824,44.373
202009,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Deplaned,Express,Passenger,998,0.453
202009,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Deplaned,Mail,Passenger,10879,4.935
202009,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Enplaned,Cargo,Passenger,46306,21.004
202009,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Enplaned,Express,Passenger,473,0.215
202009,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Enplaned,Mail,Passenger,8567,3.886
202009,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Deplaned,Cargo,Passenger,21423,9.717
202009,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Deplaned,Express,Passenger,4348,1.972
202009,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Deplaned,Mail,Passenger,80592,36.557
202009,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Enplaned,Cargo,Passenger,31295,14.195
202009,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Enplaned,Express,Passenger,2232,1.012
202009,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Cargo,Passenger,324140,147.03
202009,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Cargo,Passenger,255098,115.712
202009,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Cargo,Passenger,4672,2.119
202009,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Mail,Passenger,3681,1.67
202009,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Cargo,Passenger,6474,2.937
202009,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Mail,Passenger,5192,2.355
202009,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Cargo,Passenger,175627,79.664
